state,year,quarter,gennme_c,suppression_used,total_prescriptions
de,2018,1,Zaleplon,FALSE,31
de,2018,1,Zaleplon,TRUE,0
de,2018,1,Zolpidem Tartrate,FALSE,3828
de,2018,1,Zolpidem Tartrate,TRUE,0
de,2018,2,Eszopiclone,FALSE,109
de,2018,2,Eszopiclone,TRUE,0
de,2018,2,Zaleplon,FALSE,56
de,2018,2,Zaleplon,TRUE,0
de,2018,2,Zolpidem Tartrate,FALSE,3763
de,2018,2,Zolpidem Tartrate,TRUE,0
de,2018,3,Eszopiclone,FALSE,125
de,2018,3,Eszopiclone,TRUE,0
de,2018,3,Zaleplon,FALSE,37
de,2018,3,Zaleplon,TRUE,0
de,2018,3,Zolpidem Tartrate,FALSE,3363
de,2018,3,Zolpidem Tartrate,TRUE,0
de,2018,4,Eszopiclone,FALSE,127
de,2018,4,Eszopiclone,TRUE,0
de,2018,4,Zaleplon,FALSE,25
de,2018,4,Zaleplon,TRUE,0
de,2018,4,Zolpidem Tartrate,FALSE,3267
de,2018,4,Zolpidem Tartrate,TRUE,0
de,2019,1,Eszopiclone,FALSE,117
de,2019,1,Eszopiclone,TRUE,0
de,2019,1,Zaleplon,FALSE,54
de,2019,1,Zaleplon,TRUE,0
de,2019,1,Zolpidem Tartrate,FALSE,3158
de,2019,1,Zolpidem Tartrate,TRUE,0
de,2019,2,Eszopiclone,FALSE,120
de,2019,2,Eszopiclone,TRUE,0
de,2019,2,Zaleplon,FALSE,62
de,2019,2,Zaleplon,TRUE,0
de,2019,2,Zolpidem Tartrate,FALSE,3209
de,2019,2,Zolpidem Tartrate,TRUE,0
de,2019,3,Eszopiclone,FALSE,126
de,2019,3,Eszopiclone,TRUE,0
de,2019,3,Zaleplon,FALSE,64
de,2019,3,Zaleplon,TRUE,0
de,2019,3,Zolpidem Tartrate,FALSE,3154
de,2019,3,Zolpidem Tartrate,TRUE,0
de,2019,4,Eszopiclone,FALSE,84
de,2019,4,Eszopiclone,TRUE,0
de,2019,4,Zaleplon,FALSE,75
de,2019,4,Zaleplon,TRUE,0
de,2019,4,Zolpidem Tartrate,FALSE,3022
de,2019,4,Zolpidem Tartrate,TRUE,0
de,2020,1,Eszopiclone,NA,125
de,2020,1,Zaleplon,NA,64
de,2020,1,Zolpidem Tartrate,NA,2984
fl,2017,1,Eszopiclone,FALSE,51
fl,2017,1,Eszopiclone,TRUE,0
fl,2017,1,Zaleplon,TRUE,0
fl,2017,1,Zolpidem Tartrate,FALSE,24729
fl,2017,1,Zolpidem Tartrate,TRUE,0
fl,2017,2,Eszopiclone,FALSE,55
fl,2017,2,Eszopiclone,TRUE,0
fl,2017,2,Zaleplon,FALSE,12
fl,2017,2,Zaleplon,TRUE,0
fl,2017,2,Zolpidem Tartrate,FALSE,29787
fl,2017,2,Zolpidem Tartrate,TRUE,0
fl,2017,3,Eszopiclone,FALSE,63
fl,2017,3,Eszopiclone,TRUE,0
fl,2017,3,Zaleplon,TRUE,0
fl,2017,3,Zolpidem Tartrate,FALSE,24911
fl,2017,3,Zolpidem Tartrate,TRUE,0
fl,2017,4,Eszopiclone,FALSE,28
fl,2017,4,Eszopiclone,TRUE,0
fl,2017,4,Zaleplon,FALSE,14
fl,2017,4,Zaleplon,TRUE,0
fl,2017,4,Zolpidem Tartrate,FALSE,24089
fl,2017,4,Zolpidem Tartrate,TRUE,0
fl,2018,1,Eszopiclone,FALSE,62
fl,2018,1,Eszopiclone,TRUE,0
fl,2018,1,Zaleplon,TRUE,0
fl,2018,1,Zolpidem Tartrate,FALSE,23712
fl,2018,1,Zolpidem Tartrate,TRUE,0
fl,2018,2,Eszopiclone,FALSE,51
fl,2018,2,Eszopiclone,TRUE,0
fl,2018,2,Zaleplon,FALSE,13
fl,2018,2,Zaleplon,TRUE,0
fl,2018,2,Zolpidem Tartrate,FALSE,22976
fl,2018,2,Zolpidem Tartrate,TRUE,0
fl,2018,3,Eszopiclone,FALSE,55
fl,2018,3,Eszopiclone,TRUE,0
fl,2018,3,Zaleplon,FALSE,19
fl,2018,3,Zaleplon,TRUE,0
fl,2018,3,Zolpidem Tartrate,FALSE,20871
fl,2018,3,Zolpidem Tartrate,TRUE,0
fl,2018,4,Eszopiclone,FALSE,59
fl,2018,4,Eszopiclone,TRUE,0
fl,2018,4,Zaleplon,FALSE,20
fl,2018,4,Zaleplon,TRUE,0
fl,2018,4,Zolpidem Tartrate,FALSE,19360
fl,2018,4,Zolpidem Tartrate,TRUE,0
fl,2019,1,Eszopiclone,FALSE,139
fl,2019,1,Eszopiclone,TRUE,0
fl,2019,1,Zaleplon,FALSE,57
fl,2019,1,Zaleplon,TRUE,0
fl,2019,1,Zolpidem Tartrate,FALSE,15520
fl,2019,1,Zolpidem Tartrate,TRUE,0
fl,2019,2,Eszopiclone,FALSE,90
fl,2019,2,Eszopiclone,TRUE,0
fl,2019,2,Zaleplon,FALSE,140
fl,2019,2,Zaleplon,TRUE,0
fl,2019,2,Zolpidem Tartrate,FALSE,15235
fl,2019,2,Zolpidem Tartrate,TRUE,0
fl,2019,3,Eszopiclone,FALSE,59
fl,2019,3,Eszopiclone,TRUE,0
fl,2019,3,Zaleplon,FALSE,183
fl,2019,3,Zaleplon,TRUE,0
fl,2019,3,Zolpidem Tartrate,FALSE,14208
fl,2019,3,Zolpidem Tartrate,TRUE,0
fl,2019,4,Eszopiclone,FALSE,66
fl,2019,4,Eszopiclone,TRUE,0
fl,2019,4,Zaleplon,FALSE,134
fl,2019,4,Zaleplon,TRUE,0
fl,2019,4,Zolpidem Tartrate,FALSE,13697
fl,2019,4,Zolpidem Tartrate,TRUE,0
fl,2020,1,Eszopiclone,NA,63
fl,2020,1,Zaleplon,NA,147
fl,2020,1,Zolpidem Tartrate,NA,13358
hi,2017,1,Eszopiclone,FALSE,22
hi,2017,1,Eszopiclone,TRUE,0
hi,2017,1,Zaleplon,TRUE,0
hi,2017,1,Zolpidem Tartrate,FALSE,4213
hi,2017,1,Zolpidem Tartrate,TRUE,0
hi,2017,2,Eszopiclone,TRUE,0
hi,2017,2,Zaleplon,TRUE,0
hi,2017,2,Zolpidem Tartrate,FALSE,3873
hi,2017,2,Zolpidem Tartrate,TRUE,0
hi,2017,3,Eszopiclone,FALSE,21
hi,2017,3,Eszopiclone,TRUE,0
hi,2017,3,Zaleplon,TRUE,0
hi,2017,3,Zolpidem Tartrate,FALSE,3050
hi,2017,3,Zolpidem Tartrate,TRUE,0
hi,2017,4,Eszopiclone,FALSE,13
hi,2017,4,Eszopiclone,TRUE,0
hi,2017,4,Zaleplon,TRUE,0
hi,2017,4,Zolpidem Tartrate,FALSE,2707
hi,2017,4,Zolpidem Tartrate,TRUE,0
hi,2018,1,Eszopiclone,FALSE,14
hi,2018,1,Eszopiclone,TRUE,0
hi,2018,1,Zolpidem Tartrate,FALSE,3258
hi,2018,1,Zolpidem Tartrate,TRUE,0
hi,2018,2,Eszopiclone,FALSE,24
hi,2018,2,Eszopiclone,TRUE,0
hi,2018,2,Zaleplon,TRUE,0
hi,2018,2,Zolpidem Tartrate,FALSE,3158
hi,2018,2,Zolpidem Tartrate,TRUE,0
hi,2018,3,Eszopiclone,FALSE,25
hi,2018,3,Eszopiclone,TRUE,0
hi,2018,3,Zaleplon,TRUE,0
hi,2018,3,Zolpidem Tartrate,FALSE,2778
hi,2018,3,Zolpidem Tartrate,TRUE,0
hi,2018,4,Eszopiclone,FALSE,18
hi,2018,4,Eszopiclone,TRUE,0
hi,2018,4,Zaleplon,TRUE,0
hi,2018,4,Zolpidem Tartrate,FALSE,2384
hi,2018,4,Zolpidem Tartrate,TRUE,0
hi,2019,1,Eszopiclone,FALSE,12
hi,2019,1,Eszopiclone,TRUE,0
hi,2019,1,Zaleplon,TRUE,0
hi,2019,1,Zolpidem Tartrate,FALSE,2518
hi,2019,1,Zolpidem Tartrate,TRUE,0
hi,2019,2,Eszopiclone,TRUE,0
hi,2019,2,Zolpidem Tartrate,FALSE,2303
hi,2019,2,Zolpidem Tartrate,TRUE,0
hi,2019,3,Eszopiclone,FALSE,13
hi,2019,3,Eszopiclone,TRUE,0
hi,2019,3,Zaleplon,TRUE,0
hi,2019,3,Zolpidem Tartrate,FALSE,2302
hi,2019,3,Zolpidem Tartrate,TRUE,0
hi,2019,4,Eszopiclone,FALSE,13
hi,2019,4,Eszopiclone,TRUE,0
hi,2019,4,Zolpidem Tartrate,FALSE,2224
hi,2019,4,Zolpidem Tartrate,TRUE,0
hi,2020,1,Eszopiclone,NA,19
hi,2020,1,Zolpidem Tartrate,NA,2320
ia,2017,1,Eszopiclone,FALSE,214
ia,2017,1,Eszopiclone,TRUE,0
ia,2017,1,Zaleplon,FALSE,116
ia,2017,1,Zaleplon,TRUE,0
ia,2017,1,Zolpidem Tartrate,FALSE,2930
ia,2017,1,Zolpidem Tartrate,TRUE,0
ia,2017,2,Eszopiclone,FALSE,285
ia,2017,2,Eszopiclone,TRUE,0
ia,2017,2,Zaleplon,FALSE,131
ia,2017,2,Zaleplon,TRUE,0
ia,2017,2,Zolpidem Tartrate,FALSE,3226
ia,2017,2,Zolpidem Tartrate,TRUE,0
ia,2017,3,Eszopiclone,FALSE,380
ia,2017,3,Eszopiclone,TRUE,0
ia,2017,3,Zaleplon,FALSE,208
ia,2017,3,Zaleplon,TRUE,0
ia,2017,3,Zolpidem Tartrate,FALSE,3593
ia,2017,3,Zolpidem Tartrate,TRUE,0
ia,2017,4,Eszopiclone,FALSE,458
ia,2017,4,Eszopiclone,TRUE,0
ia,2017,4,Zaleplon,FALSE,283
ia,2017,4,Zaleplon,TRUE,0
ia,2017,4,Zolpidem Tartrate,FALSE,4703
ia,2017,4,Zolpidem Tartrate,TRUE,0
ia,2018,1,Eszopiclone,FALSE,428
ia,2018,1,Eszopiclone,TRUE,0
ia,2018,1,Zaleplon,FALSE,275
ia,2018,1,Zaleplon,TRUE,0
ia,2018,1,Zolpidem Tartrate,FALSE,4040
ia,2018,1,Zolpidem Tartrate,TRUE,0
ia,2018,2,Eszopiclone,FALSE,446
ia,2018,2,Eszopiclone,TRUE,0
ia,2018,2,Zaleplon,FALSE,300
ia,2018,2,Zaleplon,TRUE,0
ia,2018,2,Zolpidem Tartrate,FALSE,4003
ia,2018,2,Zolpidem Tartrate,TRUE,0
ia,2018,3,Eszopiclone,FALSE,428
ia,2018,3,Eszopiclone,TRUE,0
ia,2018,3,Zaleplon,FALSE,268
ia,2018,3,Zaleplon,TRUE,0
ia,2018,3,Zolpidem Tartrate,FALSE,3724
ia,2018,3,Zolpidem Tartrate,TRUE,0
ia,2018,4,Eszopiclone,FALSE,490
ia,2018,4,Eszopiclone,TRUE,0
ia,2018,4,Zaleplon,FALSE,249
ia,2018,4,Zaleplon,TRUE,0
ia,2018,4,Zolpidem Tartrate,FALSE,3754
ia,2018,4,Zolpidem Tartrate,TRUE,0
ia,2019,1,Eszopiclone,FALSE,520
ia,2019,1,Eszopiclone,TRUE,0
ia,2019,1,Zaleplon,FALSE,241
ia,2019,1,Zaleplon,TRUE,0
ia,2019,1,Zolpidem Tartrate,FALSE,3713
ia,2019,1,Zolpidem Tartrate,TRUE,0
ia,2019,2,Eszopiclone,FALSE,525
ia,2019,2,Eszopiclone,TRUE,0
ia,2019,2,Zaleplon,FALSE,257
ia,2019,2,Zaleplon,TRUE,0
ia,2019,2,Zolpidem Tartrate,FALSE,3584
ia,2019,2,Zolpidem Tartrate,TRUE,0
ia,2019,3,Eszopiclone,FALSE,529
ia,2019,3,Eszopiclone,TRUE,0
ia,2019,3,Zaleplon,FALSE,209
ia,2019,3,Zaleplon,TRUE,0
ia,2019,3,Zolpidem Tartrate,FALSE,3493
ia,2019,3,Zolpidem Tartrate,TRUE,0
ia,2019,4,Eszopiclone,FALSE,503
ia,2019,4,Eszopiclone,TRUE,0
ia,2019,4,Zaleplon,FALSE,177
ia,2019,4,Zaleplon,TRUE,0
ia,2019,4,Zolpidem Tartrate,FALSE,3308
ia,2019,4,Zolpidem Tartrate,TRUE,0
ia,2020,1,Eszopiclone,NA,565
ia,2020,1,Zaleplon,NA,194
ia,2020,1,Zolpidem Tartrate,NA,3156
id,2017,1,Eszopiclone,FALSE,147
id,2017,1,Eszopiclone,TRUE,0
id,2017,1,Zaleplon,FALSE,31
id,2017,1,Zaleplon,TRUE,0
id,2017,1,Zolpidem Tartrate,FALSE,3594
id,2017,1,Zolpidem Tartrate,TRUE,0
id,2017,2,Eszopiclone,FALSE,164
id,2017,2,Eszopiclone,TRUE,0
id,2017,2,Zaleplon,FALSE,49
id,2017,2,Zaleplon,TRUE,0
id,2017,2,Zolpidem Tartrate,FALSE,3429
id,2017,2,Zolpidem Tartrate,TRUE,0
id,2017,3,Eszopiclone,FALSE,150
id,2017,3,Eszopiclone,TRUE,0
id,2017,3,Zaleplon,FALSE,32
id,2017,3,Zaleplon,TRUE,0
id,2017,3,Zolpidem Tartrate,FALSE,3246
id,2017,3,Zolpidem Tartrate,TRUE,0
id,2017,4,Eszopiclone,FALSE,188
id,2017,4,Eszopiclone,TRUE,0
id,2017,4,Zaleplon,FALSE,34
id,2017,4,Zaleplon,TRUE,0
id,2017,4,Zolpidem Tartrate,FALSE,3228
id,2017,4,Zolpidem Tartrate,TRUE,0
id,2018,1,Eszopiclone,FALSE,157
id,2018,1,Eszopiclone,TRUE,0
id,2018,1,Zaleplon,FALSE,41
id,2018,1,Zaleplon,TRUE,0
id,2018,1,Zolpidem Tartrate,FALSE,3175
id,2018,1,Zolpidem Tartrate,TRUE,0
id,2018,2,Eszopiclone,FALSE,159
id,2018,2,Eszopiclone,TRUE,0
id,2018,2,Zaleplon,FALSE,25
id,2018,2,Zaleplon,TRUE,0
id,2018,2,Zolpidem Tartrate,FALSE,2970
id,2018,2,Zolpidem Tartrate,TRUE,0
id,2018,3,Eszopiclone,FALSE,140
id,2018,3,Eszopiclone,TRUE,0
id,2018,3,Zaleplon,FALSE,14
id,2018,3,Zaleplon,TRUE,0
id,2018,3,Zolpidem Tartrate,FALSE,2865
id,2018,3,Zolpidem Tartrate,TRUE,0
id,2018,4,Eszopiclone,FALSE,210
id,2018,4,Eszopiclone,TRUE,0
id,2018,4,Zaleplon,FALSE,15
id,2018,4,Zaleplon,TRUE,0
id,2018,4,Zolpidem Tartrate,FALSE,3017
id,2018,4,Zolpidem Tartrate,TRUE,0
id,2019,1,Eszopiclone,FALSE,195
id,2019,1,Eszopiclone,TRUE,0
id,2019,1,Zaleplon,FALSE,15
id,2019,1,Zaleplon,TRUE,0
id,2019,1,Zolpidem Tartrate,FALSE,2525
id,2019,1,Zolpidem Tartrate,TRUE,0
id,2019,2,Eszopiclone,FALSE,194
id,2019,2,Eszopiclone,TRUE,0
id,2019,2,Zaleplon,FALSE,15
id,2019,2,Zaleplon,TRUE,0
id,2019,2,Zolpidem Tartrate,FALSE,2718
id,2019,2,Zolpidem Tartrate,TRUE,0
id,2019,3,Eszopiclone,FALSE,189
id,2019,3,Eszopiclone,TRUE,0
id,2019,3,Zaleplon,FALSE,18
id,2019,3,Zaleplon,TRUE,0
id,2019,3,Zolpidem Tartrate,FALSE,2880
id,2019,3,Zolpidem Tartrate,TRUE,0
id,2019,4,Eszopiclone,FALSE,160
id,2019,4,Eszopiclone,TRUE,0
id,2019,4,Zaleplon,FALSE,20
id,2019,4,Zaleplon,TRUE,0
id,2019,4,Zolpidem Tartrate,FALSE,2519
id,2019,4,Zolpidem Tartrate,TRUE,0
id,2020,1,Eszopiclone,NA,216
id,2020,1,Zaleplon,NA,27
id,2020,1,Zolpidem Tartrate,NA,3806
il,2017,1,Eszopiclone,FALSE,306
il,2017,1,Eszopiclone,TRUE,0
il,2017,1,Zaleplon,FALSE,301
il,2017,1,Zaleplon,TRUE,0
il,2017,1,Zolpidem Tartrate,FALSE,27785
il,2017,1,Zolpidem Tartrate,TRUE,0
il,2017,2,Eszopiclone,FALSE,193
il,2017,2,Eszopiclone,TRUE,0
il,2017,2,Zaleplon,FALSE,190
il,2017,2,Zaleplon,TRUE,0
il,2017,2,Zolpidem Tartrate,FALSE,17433
il,2017,2,Zolpidem Tartrate,TRUE,0
il,2017,3,Eszopiclone,FALSE,219
il,2017,3,Eszopiclone,TRUE,0
il,2017,3,Zaleplon,FALSE,216
il,2017,3,Zaleplon,TRUE,0
il,2017,3,Zolpidem Tartrate,FALSE,16694
il,2017,3,Zolpidem Tartrate,TRUE,0
il,2017,4,Eszopiclone,FALSE,257
il,2017,4,Eszopiclone,TRUE,0
il,2017,4,Zaleplon,FALSE,218
il,2017,4,Zaleplon,TRUE,0
il,2017,4,Zolpidem Tartrate,FALSE,16013
il,2017,4,Zolpidem Tartrate,TRUE,0
il,2018,1,Eszopiclone,FALSE,254
il,2018,1,Eszopiclone,TRUE,0
il,2018,1,Zaleplon,FALSE,219
il,2018,1,Zaleplon,TRUE,0
il,2018,1,Zolpidem Tartrate,FALSE,15124
il,2018,1,Zolpidem Tartrate,TRUE,0
il,2018,2,Eszopiclone,FALSE,243
il,2018,2,Eszopiclone,TRUE,0
il,2018,2,Zaleplon,FALSE,226
il,2018,2,Zaleplon,TRUE,0
il,2018,2,Zolpidem Tartrate,FALSE,16906
il,2018,2,Zolpidem Tartrate,TRUE,0
il,2018,3,Eszopiclone,FALSE,230
il,2018,3,Eszopiclone,TRUE,0
il,2018,3,Zaleplon,FALSE,233
il,2018,3,Zaleplon,TRUE,0
il,2018,3,Zolpidem Tartrate,FALSE,17318
il,2018,3,Zolpidem Tartrate,TRUE,0
il,2018,4,Eszopiclone,FALSE,260
il,2018,4,Eszopiclone,TRUE,0
il,2018,4,Zaleplon,FALSE,264
il,2018,4,Zaleplon,TRUE,0
il,2018,4,Zolpidem Tartrate,FALSE,17115
il,2018,4,Zolpidem Tartrate,TRUE,0
il,2019,1,Eszopiclone,FALSE,268
il,2019,1,Eszopiclone,TRUE,0
il,2019,1,Zaleplon,FALSE,290
il,2019,1,Zaleplon,TRUE,0
il,2019,1,Zolpidem Tartrate,FALSE,16732
il,2019,1,Zolpidem Tartrate,TRUE,0
il,2019,2,Eszopiclone,FALSE,281
il,2019,2,Eszopiclone,TRUE,0
il,2019,2,Zaleplon,FALSE,279
il,2019,2,Zaleplon,TRUE,0
il,2019,2,Zolpidem Tartrate,FALSE,16663
il,2019,2,Zolpidem Tartrate,TRUE,0
il,2019,3,Eszopiclone,FALSE,269
il,2019,3,Eszopiclone,TRUE,0
il,2019,3,Zaleplon,FALSE,307
il,2019,3,Zaleplon,TRUE,0
il,2019,3,Zolpidem Tartrate,FALSE,16758
il,2019,3,Zolpidem Tartrate,TRUE,0
il,2019,4,Eszopiclone,FALSE,282
il,2019,4,Eszopiclone,TRUE,0
il,2019,4,Zaleplon,FALSE,296
il,2019,4,Zaleplon,TRUE,0
il,2019,4,Zolpidem Tartrate,FALSE,16255
il,2019,4,Zolpidem Tartrate,TRUE,0
il,2020,1,Eszopiclone,NA,261
il,2020,1,Zaleplon,NA,109
il,2020,1,Zolpidem Tartrate,NA,15767
in,2017,1,Eszopiclone,FALSE,1264
in,2017,1,Eszopiclone,TRUE,0
in,2017,1,Zaleplon,FALSE,418
in,2017,1,Zaleplon,TRUE,0
in,2017,1,Zolpidem Tartrate,FALSE,13011
in,2017,1,Zolpidem Tartrate,TRUE,0
in,2017,2,Eszopiclone,FALSE,1393
in,2017,2,Eszopiclone,TRUE,0
in,2017,2,Zaleplon,FALSE,321
in,2017,2,Zaleplon,TRUE,0
in,2017,2,Zolpidem Tartrate,FALSE,12514
in,2017,2,Zolpidem Tartrate,TRUE,0
in,2017,3,Eszopiclone,FALSE,1371
in,2017,3,Eszopiclone,TRUE,0
in,2017,3,Zaleplon,FALSE,324
in,2017,3,Zaleplon,TRUE,0
in,2017,3,Zolpidem Tartrate,FALSE,12187
in,2017,3,Zolpidem Tartrate,TRUE,0
in,2017,4,Eszopiclone,FALSE,1518
in,2017,4,Eszopiclone,TRUE,0
in,2017,4,Zaleplon,FALSE,282
in,2017,4,Zaleplon,TRUE,0
in,2017,4,Zolpidem Tartrate,FALSE,12007
in,2017,4,Zolpidem Tartrate,TRUE,0
in,2018,1,Eszopiclone,FALSE,1501
in,2018,1,Eszopiclone,TRUE,0
in,2018,1,Zaleplon,FALSE,296
in,2018,1,Zaleplon,TRUE,0
in,2018,1,Zolpidem Tartrate,FALSE,11826
in,2018,1,Zolpidem Tartrate,TRUE,0
in,2018,2,Eszopiclone,FALSE,1481
in,2018,2,Eszopiclone,TRUE,0
in,2018,2,Zaleplon,FALSE,289
in,2018,2,Zaleplon,TRUE,0
in,2018,2,Zolpidem Tartrate,FALSE,11246
in,2018,2,Zolpidem Tartrate,TRUE,0
in,2018,3,Eszopiclone,FALSE,1529
in,2018,3,Eszopiclone,TRUE,0
in,2018,3,Zaleplon,FALSE,268
in,2018,3,Zaleplon,TRUE,0
in,2018,3,Zolpidem Tartrate,FALSE,10817
in,2018,3,Zolpidem Tartrate,TRUE,0
in,2018,4,Eszopiclone,FALSE,1592
in,2018,4,Eszopiclone,TRUE,0
in,2018,4,Zaleplon,FALSE,255
in,2018,4,Zaleplon,TRUE,0
in,2018,4,Zolpidem Tartrate,FALSE,10501
in,2018,4,Zolpidem Tartrate,TRUE,0
in,2019,1,Eszopiclone,FALSE,1592
in,2019,1,Eszopiclone,TRUE,0
in,2019,1,Zaleplon,FALSE,289
in,2019,1,Zaleplon,TRUE,0
in,2019,1,Zolpidem Tartrate,FALSE,10184
in,2019,1,Zolpidem Tartrate,TRUE,0
in,2019,2,Eszopiclone,FALSE,1511
in,2019,2,Eszopiclone,TRUE,0
in,2019,2,Zaleplon,FALSE,261
in,2019,2,Zaleplon,TRUE,0
in,2019,2,Zolpidem Tartrate,FALSE,10131
in,2019,2,Zolpidem Tartrate,TRUE,0
in,2019,3,Eszopiclone,FALSE,1590
in,2019,3,Eszopiclone,TRUE,0
in,2019,3,Zaleplon,FALSE,248
in,2019,3,Zaleplon,TRUE,0
in,2019,3,Zolpidem Tartrate,FALSE,9889
in,2019,3,Zolpidem Tartrate,TRUE,0
in,2019,4,Eszopiclone,FALSE,1620
in,2019,4,Eszopiclone,TRUE,0
in,2019,4,Zaleplon,FALSE,221
in,2019,4,Zaleplon,TRUE,0
in,2019,4,Zolpidem Tartrate,FALSE,9783
in,2019,4,Zolpidem Tartrate,TRUE,0
in,2020,1,Eszopiclone,NA,1656
in,2020,1,Zaleplon,NA,268
in,2020,1,Zolpidem Tartrate,NA,9803
ks,2017,1,Eszopiclone,FALSE,293
ks,2017,1,Eszopiclone,TRUE,0
ks,2017,1,Zaleplon,FALSE,37
ks,2017,1,Zaleplon,TRUE,0
ks,2017,1,Zolpidem Tartrate,FALSE,4161
ks,2017,1,Zolpidem Tartrate,TRUE,0
ks,2017,2,Eszopiclone,FALSE,635
ks,2017,2,Eszopiclone,TRUE,0
ks,2017,2,Zaleplon,FALSE,185
ks,2017,2,Zaleplon,TRUE,0
ks,2017,2,Zolpidem Tartrate,FALSE,9904
ks,2017,2,Zolpidem Tartrate,TRUE,0
ks,2017,3,Eszopiclone,FALSE,139
ks,2017,3,Eszopiclone,TRUE,0
ks,2017,3,Zaleplon,FALSE,41
ks,2017,3,Zaleplon,TRUE,0
ks,2017,3,Zolpidem Tartrate,FALSE,3599
ks,2017,3,Zolpidem Tartrate,TRUE,0
ks,2017,4,Eszopiclone,FALSE,175
ks,2017,4,Eszopiclone,TRUE,0
ks,2017,4,Zaleplon,FALSE,32
ks,2017,4,Zaleplon,TRUE,0
ks,2017,4,Zolpidem Tartrate,FALSE,3562
ks,2017,4,Zolpidem Tartrate,TRUE,0
ks,2018,1,Eszopiclone,FALSE,201
ks,2018,1,Eszopiclone,TRUE,0
ks,2018,1,Zaleplon,FALSE,29
ks,2018,1,Zaleplon,TRUE,0
ks,2018,1,Zolpidem Tartrate,FALSE,3740
ks,2018,1,Zolpidem Tartrate,TRUE,0
ks,2018,2,Eszopiclone,FALSE,174
ks,2018,2,Eszopiclone,TRUE,0
ks,2018,2,Zaleplon,FALSE,40
ks,2018,2,Zaleplon,TRUE,0
ks,2018,2,Zolpidem Tartrate,FALSE,3626
ks,2018,2,Zolpidem Tartrate,TRUE,0
ks,2018,3,Eszopiclone,FALSE,198
ks,2018,3,Eszopiclone,TRUE,0
ks,2018,3,Zaleplon,FALSE,18
ks,2018,3,Zaleplon,TRUE,0
ks,2018,3,Zolpidem Tartrate,FALSE,3375
ks,2018,3,Zolpidem Tartrate,TRUE,0
ks,2018,4,Eszopiclone,FALSE,162
ks,2018,4,Eszopiclone,TRUE,0
ks,2018,4,Zaleplon,FALSE,16
ks,2018,4,Zaleplon,TRUE,0
ks,2018,4,Zolpidem Tartrate,FALSE,3341
ks,2018,4,Zolpidem Tartrate,TRUE,0
ks,2019,1,Eszopiclone,FALSE,178
ks,2019,1,Eszopiclone,TRUE,0
ks,2019,1,Zaleplon,FALSE,13
ks,2019,1,Zaleplon,TRUE,0
ks,2019,1,Zolpidem Tartrate,FALSE,3162
ks,2019,1,Zolpidem Tartrate,TRUE,0
ks,2019,2,Eszopiclone,FALSE,175
ks,2019,2,Eszopiclone,TRUE,0
ks,2019,2,Zaleplon,FALSE,18
ks,2019,2,Zaleplon,TRUE,0
ks,2019,2,Zolpidem Tartrate,FALSE,3096
ks,2019,2,Zolpidem Tartrate,TRUE,0
ks,2019,3,Eszopiclone,FALSE,181
ks,2019,3,Eszopiclone,TRUE,0
ks,2019,3,Zaleplon,FALSE,37
ks,2019,3,Zaleplon,TRUE,0
ks,2019,3,Zolpidem Tartrate,FALSE,2951
ks,2019,3,Zolpidem Tartrate,TRUE,0
ks,2019,4,Eszopiclone,FALSE,164
ks,2019,4,Eszopiclone,TRUE,0
ks,2019,4,Zaleplon,FALSE,30
ks,2019,4,Zaleplon,TRUE,0
ks,2019,4,Zolpidem Tartrate,FALSE,2858
ks,2019,4,Zolpidem Tartrate,TRUE,0
ks,2020,1,Eszopiclone,NA,168
ks,2020,1,Zaleplon,NA,24
ks,2020,1,Zolpidem Tartrate,NA,2870
ky,2017,1,Eszopiclone,FALSE,181
ky,2017,1,Eszopiclone,TRUE,0
ky,2017,1,Zaleplon,FALSE,71
ky,2017,1,Zaleplon,TRUE,0
ky,2017,1,Zolpidem Tartrate,FALSE,13289
ky,2017,1,Zolpidem Tartrate,TRUE,0
ky,2017,2,Eszopiclone,FALSE,167
ky,2017,2,Eszopiclone,TRUE,0
ky,2017,2,Zaleplon,FALSE,46
ky,2017,2,Zaleplon,TRUE,0
ky,2017,2,Zolpidem Tartrate,FALSE,13284
ky,2017,2,Zolpidem Tartrate,TRUE,0
ky,2017,3,Eszopiclone,FALSE,202
ky,2017,3,Eszopiclone,TRUE,0
ky,2017,3,Zaleplon,FALSE,38
ky,2017,3,Zaleplon,TRUE,0
ky,2017,3,Zolpidem Tartrate,FALSE,12961
ky,2017,3,Zolpidem Tartrate,TRUE,0
ky,2017,4,Eszopiclone,FALSE,225
ky,2017,4,Eszopiclone,TRUE,0
ky,2017,4,Zaleplon,FALSE,72
ky,2017,4,Zaleplon,TRUE,0
ky,2017,4,Zolpidem Tartrate,FALSE,12636
ky,2017,4,Zolpidem Tartrate,TRUE,0
ky,2018,1,Eszopiclone,FALSE,248
ky,2018,1,Eszopiclone,TRUE,0
ky,2018,1,Zaleplon,FALSE,79
ky,2018,1,Zaleplon,TRUE,0
ky,2018,1,Zolpidem Tartrate,FALSE,12349
ky,2018,1,Zolpidem Tartrate,TRUE,0
ky,2018,2,Eszopiclone,FALSE,245
ky,2018,2,Eszopiclone,TRUE,0
ky,2018,2,Zaleplon,FALSE,89
ky,2018,2,Zaleplon,TRUE,0
ky,2018,2,Zolpidem Tartrate,FALSE,11758
