year,gennme,state,quarter,suppression,totalRX
2017,Zolpidem Tartrate,NE,2,T,0
2017,Eszopiclone,NE,3,F,56
2017,Eszopiclone,NE,3,T,0
2017,Zaleplon,NE,3,F,214
2017,Zaleplon,NE,3,T,0
2017,Zolpidem Tartrate,NE,3,F,2925
2017,Zolpidem Tartrate,NE,3,T,0
2017,Eszopiclone,NE,4,F,48
2017,Eszopiclone,NE,4,T,0
2017,Zaleplon,NE,4,F,213
2017,Zaleplon,NE,4,T,0
2017,Zolpidem Tartrate,NE,4,F,2878
2017,Zolpidem Tartrate,NE,4,T,0
2017,Eszopiclone,NH,1,F,15
2017,Eszopiclone,NH,1,T,0
2017,Zaleplon,NH,1,F,28
2017,Zaleplon,NH,1,T,0
2017,Zolpidem Tartrate,NH,1,F,1236
2017,Zolpidem Tartrate,NH,1,T,0
2017,Eszopiclone,NH,2,F,17
2017,Eszopiclone,NH,2,T,0
2017,Zaleplon,NH,2,F,38
2017,Zaleplon,NH,2,T,0
2017,Zolpidem Tartrate,NH,2,F,1230
2017,Zolpidem Tartrate,NH,2,T,0
2017,Eszopiclone,NH,3,F,12
2017,Eszopiclone,NH,3,T,0
2017,Zaleplon,NH,3,F,34
2017,Zaleplon,NH,3,T,0
2017,Zolpidem Tartrate,NH,3,F,1183
2017,Zolpidem Tartrate,NH,3,T,0
2017,Eszopiclone,NH,4,F,17
2017,Eszopiclone,NH,4,T,0
2017,Zaleplon,NH,4,F,62
2017,Zaleplon,NH,4,T,0
2017,Zolpidem Tartrate,NH,4,F,1181
2017,Zolpidem Tartrate,NH,4,T,0
2017,Eszopiclone,NJ,1,F,326
2017,Eszopiclone,NJ,1,T,0
2017,Zaleplon,NJ,1,F,977
2017,Zaleplon,NJ,1,T,0
2017,Zolpidem Tartrate,NJ,1,F,28851
2017,Zolpidem Tartrate,NJ,1,T,0
2017,Eszopiclone,NJ,2,F,276
2017,Eszopiclone,NJ,2,T,0
2017,Zaleplon,NJ,2,F,975
2017,Zaleplon,NJ,2,T,0
2017,Zolpidem Tartrate,NJ,2,F,27744
2017,Zolpidem Tartrate,NJ,2,T,0
2017,Eszopiclone,NJ,3,F,303
2017,Eszopiclone,NJ,3,T,0
2017,Zaleplon,NJ,3,F,921
2017,Zaleplon,NJ,3,T,0
2017,Zolpidem Tartrate,NJ,3,F,26969
2017,Zolpidem Tartrate,NJ,3,T,0
2017,Eszopiclone,NJ,4,F,263
2017,Eszopiclone,NJ,4,T,0
2017,Zaleplon,NJ,4,F,890
2017,Zaleplon,NJ,4,T,0
2017,Zolpidem Tartrate,NJ,4,F,26008
2017,Zolpidem Tartrate,NJ,4,T,0
2017,Eszopiclone,NM,1,F,222
2017,Eszopiclone,NM,1,T,0
2017,Zaleplon,NM,1,F,89
2017,Zaleplon,NM,1,T,0
2017,Zolpidem Tartrate,NM,1,F,8545
2017,Zolpidem Tartrate,NM,1,T,0
2017,Eszopiclone,NM,2,F,249
2017,Eszopiclone,NM,2,T,0
2017,Zaleplon,NM,2,F,83
2017,Zaleplon,NM,2,T,0
2017,Zolpidem Tartrate,NM,2,F,8109
2017,Zolpidem Tartrate,NM,2,T,0
2017,Eszopiclone,NM,3,F,268
2017,Eszopiclone,NM,3,T,0
2017,Zaleplon,NM,3,F,122
2017,Zaleplon,NM,3,T,0
2017,Zolpidem Tartrate,NM,3,F,7727
2017,Zolpidem Tartrate,NM,3,T,0
2017,Eszopiclone,NM,4,F,277
2017,Eszopiclone,NM,4,T,0
2017,Zaleplon,NM,4,F,112
2017,Zaleplon,NM,4,T,0
2017,Zolpidem Tartrate,NM,4,F,6814
2017,Zolpidem Tartrate,NM,4,T,0
2017,Eszopiclone,NV,1,F,50
2017,Eszopiclone,NV,1,T,0
2017,Zaleplon,NV,1,F,100
2017,Zaleplon,NV,1,T,0
2017,Zolpidem Tartrate,NV,1,F,11034
2017,Zolpidem Tartrate,NV,1,T,0
2017,Eszopiclone,NV,2,F,61
2017,Eszopiclone,NV,2,T,0
2017,Zaleplon,NV,2,F,121
2017,Zaleplon,NV,2,T,0
2017,Zolpidem Tartrate,NV,2,F,10503
2017,Zolpidem Tartrate,NV,2,T,0
2017,Eszopiclone,NV,3,F,83
2017,Eszopiclone,NV,3,T,0
2017,Zaleplon,NV,3,F,146
2017,Zaleplon,NV,3,T,0
2017,Zolpidem Tartrate,NV,3,F,9871
2017,Zolpidem Tartrate,NV,3,T,0
2017,Eszopiclone,NV,4,F,58
2017,Eszopiclone,NV,4,T,0
2017,Zaleplon,NV,4,F,160
2017,Zaleplon,NV,4,T,0
2017,Zolpidem Tartrate,NV,4,F,9291
2017,Zolpidem Tartrate,NV,4,T,0
2017,Eszopiclone,NY,1,F,1603
2017,Eszopiclone,NY,1,T,0
2017,Zaleplon,NY,1,F,1118
2017,Zaleplon,NY,1,T,0
2017,Zolpidem Tartrate,NY,1,F,98872
2017,Zolpidem Tartrate,NY,1,T,0
2017,Eszopiclone,NY,2,F,1667
2017,Eszopiclone,NY,2,T,0
2017,Zaleplon,NY,2,F,1288
2017,Zaleplon,NY,2,T,0
2017,Zolpidem Tartrate,NY,2,F,101290
2017,Zolpidem Tartrate,NY,2,T,0
2017,Eszopiclone,NY,3,F,1646
2017,Eszopiclone,NY,3,T,0
2017,Zaleplon,NY,3,F,1205
2017,Zaleplon,NY,3,T,0
2017,Zolpidem Tartrate,NY,3,F,95095
2017,Zolpidem Tartrate,NY,3,T,0
2017,Eszopiclone,NY,4,F,1529
2017,Eszopiclone,NY,4,T,0
2017,Zaleplon,NY,4,F,1160
2017,Zaleplon,NY,4,T,0
2017,Zolpidem Tartrate,NY,4,F,90049
2017,Zolpidem Tartrate,NY,4,T,0
2017,Eszopiclone,OH,1,F,1778
2017,Eszopiclone,OH,1,T,0
2017,Zaleplon,OH,1,F,1303
2017,Zaleplon,OH,1,T,0
2017,Zolpidem Tartrate,OH,1,F,43563
2017,Zolpidem Tartrate,OH,1,T,0
2017,Eszopiclone,OH,2,F,2172
2017,Eszopiclone,OH,2,T,0
2017,Zaleplon,OH,2,F,1576
2017,Zaleplon,OH,2,T,0
2017,Zolpidem Tartrate,OH,2,F,50958
2017,Zolpidem Tartrate,OH,2,T,0
2017,Eszopiclone,OH,3,F,1559
2017,Eszopiclone,OH,3,T,0
2017,Zaleplon,OH,3,F,1140
2017,Zaleplon,OH,3,T,0
2017,Zolpidem Tartrate,OH,3,F,36538
2017,Zolpidem Tartrate,OH,3,T,0
2017,Eszopiclone,OH,4,F,1498
2017,Eszopiclone,OH,4,T,0
2017,Zaleplon,OH,4,F,1152
2017,Zaleplon,OH,4,T,0
2017,Zolpidem Tartrate,OH,4,F,34899
2017,Zolpidem Tartrate,OH,4,T,0
2017,Eszopiclone,OK,1,F,608
2017,Eszopiclone,OK,1,T,0
2017,Zaleplon,OK,1,F,156
2017,Zaleplon,OK,1,T,0
2017,Zolpidem Tartrate,OK,1,F,5910
2017,Zolpidem Tartrate,OK,1,T,0
2017,Eszopiclone,OK,2,F,601
2017,Eszopiclone,OK,2,T,0
2017,Zaleplon,OK,2,F,140
2017,Zaleplon,OK,2,T,0
2017,Zolpidem Tartrate,OK,2,F,5718
2017,Zolpidem Tartrate,OK,2,T,0
2017,Eszopiclone,OK,3,F,582
2017,Eszopiclone,OK,3,T,0
2017,Zaleplon,OK,3,F,122
2017,Zaleplon,OK,3,T,0
2017,Zolpidem Tartrate,OK,3,F,5455
2017,Zolpidem Tartrate,OK,3,T,0
2017,Eszopiclone,OK,4,F,559
2017,Eszopiclone,OK,4,T,0
2017,Zaleplon,OK,4,F,123
2017,Zaleplon,OK,4,T,0
2017,Zolpidem Tartrate,OK,4,F,5433
2017,Zolpidem Tartrate,OK,4,T,0
2017,Eszopiclone,OR,1,F,55
2017,Eszopiclone,OR,1,T,0
2017,Zaleplon,OR,1,F,89
2017,Zaleplon,OR,1,T,0
2017,Zolpidem Tartrate,OR,1,F,6092
2017,Zolpidem Tartrate,OR,1,T,0
2017,Eszopiclone,OR,2,F,54
2017,Eszopiclone,OR,2,T,0
2017,Zaleplon,OR,2,F,139
2017,Zaleplon,OR,2,T,0
2017,Zolpidem Tartrate,OR,2,F,8260
2017,Zolpidem Tartrate,OR,2,T,0
2017,Eszopiclone,OR,3,F,45
2017,Eszopiclone,OR,3,T,0
2017,Zaleplon,OR,3,F,102
2017,Zaleplon,OR,3,T,0
2017,Zolpidem Tartrate,OR,3,F,5353
2017,Zolpidem Tartrate,OR,3,T,0
2017,Eszopiclone,OR,4,F,60
2017,Eszopiclone,OR,4,T,0
2017,Zaleplon,OR,4,F,100
2017,Zaleplon,OR,4,T,0
2017,Zolpidem Tartrate,OR,4,F,5182
2017,Zolpidem Tartrate,OR,4,T,0
2017,Eszopiclone,PA,1,F,644
2017,Eszopiclone,PA,1,T,0
2017,Zaleplon,PA,1,F,1240
2017,Zaleplon,PA,1,T,0
2017,Zolpidem Tartrate,PA,1,F,50341
2017,Zolpidem Tartrate,PA,1,T,0
2017,Eszopiclone,PA,2,F,1006
2017,Eszopiclone,PA,2,T,0
2017,Zaleplon,PA,2,F,1932
2017,Zaleplon,PA,2,T,0
2017,Zolpidem Tartrate,PA,2,F,64188
2017,Zolpidem Tartrate,PA,2,T,0
2017,Eszopiclone,PA,3,F,738
2017,Eszopiclone,PA,3,T,0
2017,Zaleplon,PA,3,F,1232
2017,Zaleplon,PA,3,T,0
2017,Zolpidem Tartrate,PA,3,F,45908
2017,Zolpidem Tartrate,PA,3,T,0
2017,Eszopiclone,PA,4,F,788
2017,Eszopiclone,PA,4,T,0
2017,Zaleplon,PA,4,F,1160
2017,Zaleplon,PA,4,T,0
2017,Zolpidem Tartrate,PA,4,F,44501
2017,Zolpidem Tartrate,PA,4,T,0
2017,Eszopiclone,RI,1,F,125
2017,Eszopiclone,RI,1,T,0
2017,Zaleplon,RI,1,F,162
2017,Zaleplon,RI,1,T,0
2017,Zolpidem Tartrate,RI,1,F,4729
2017,Zolpidem Tartrate,RI,1,T,0
2017,Eszopiclone,RI,2,F,178
2017,Eszopiclone,RI,2,T,0
2017,Zaleplon,RI,2,F,164
2017,Zaleplon,RI,2,T,0
2017,Zolpidem Tartrate,RI,2,F,4805
2017,Zolpidem Tartrate,RI,2,T,0
2017,Eszopiclone,RI,3,F,257
2017,Eszopiclone,RI,3,T,0
2017,Zaleplon,RI,3,F,156
2017,Zaleplon,RI,3,T,0
2017,Zolpidem Tartrate,RI,3,F,4741
2017,Zolpidem Tartrate,RI,3,T,0
2017,Eszopiclone,RI,4,F,214
2017,Eszopiclone,RI,4,T,0
2017,Zaleplon,RI,4,F,130
2017,Zaleplon,RI,4,T,0
2017,Zolpidem Tartrate,RI,4,F,4431
2017,Zolpidem Tartrate,RI,4,T,0
2017,Eszopiclone,SC,1,F,70
2017,Eszopiclone,SC,1,T,0
2017,Zaleplon,SC,1,F,77
2017,Zaleplon,SC,1,T,0
2017,Zolpidem Tartrate,SC,1,F,4104
2017,Zolpidem Tartrate,SC,1,T,0
2017,Eszopiclone,SC,2,F,40
2017,Eszopiclone,SC,2,T,0
2017,Zaleplon,SC,2,F,56
2017,Zaleplon,SC,2,T,0
2017,Zolpidem Tartrate,SC,2,F,3986
2017,Zolpidem Tartrate,SC,2,T,0
2017,Eszopiclone,SC,3,F,63
2017,Eszopiclone,SC,3,T,0
2017,Zaleplon,SC,3,F,87
2017,Zaleplon,SC,3,T,0
2017,Zolpidem Tartrate,SC,3,F,4537
2017,Zolpidem Tartrate,SC,3,T,0
2017,Eszopiclone,SC,4,F,116
2017,Eszopiclone,SC,4,T,0
2017,Zaleplon,SC,4,F,87
2017,Zaleplon,SC,4,T,0
2017,Zolpidem Tartrate,SC,4,F,4673
2017,Zolpidem Tartrate,SC,4,T,0
2017,Eszopiclone,SD,1,F,74
2017,Eszopiclone,SD,1,T,0
2017,Zaleplon,SD,1,T,0
2017,Zolpidem Tartrate,SD,1,F,843
2017,Zolpidem Tartrate,SD,1,T,0
2017,Eszopiclone,SD,2,F,51
2017,Eszopiclone,SD,2,T,0
2017,Zaleplon,SD,2,T,0
2017,Zolpidem Tartrate,SD,2,F,774
2017,Zolpidem Tartrate,SD,2,T,0
2017,Eszopiclone,SD,3,F,47
2017,Eszopiclone,SD,3,T,0
2017,Zaleplon,SD,3,F,17
2017,Zaleplon,SD,3,T,0
2017,Zolpidem Tartrate,SD,3,F,701
2017,Zolpidem Tartrate,SD,3,T,0
2017,Eszopiclone,SD,4,F,60
2017,Eszopiclone,SD,4,T,0
2017,Zaleplon,SD,4,F,47
2017,Zaleplon,SD,4,T,0
2017,Zolpidem Tartrate,SD,4,F,725
2017,Zolpidem Tartrate,SD,4,T,0
2017,Eszopiclone,TN,1,F,22
2017,Eszopiclone,TN,1,T,0
2017,Zaleplon,TN,1,F,155
2017,Zaleplon,TN,1,T,0
2017,Zolpidem Tartrate,TN,1,F,3791
2017,Zolpidem Tartrate,TN,1,T,0
2017,Eszopiclone,TN,2,F,30
2017,Eszopiclone,TN,2,T,0
2017,Zaleplon,TN,2,F,127
2017,Zaleplon,TN,2,T,0
2017,Zolpidem Tartrate,TN,2,F,3283
2017,Zolpidem Tartrate,TN,2,T,0
2017,Eszopiclone,TN,3,F,21
2017,Eszopiclone,TN,3,T,0
2017,Zaleplon,TN,3,F,96
2017,Zaleplon,TN,3,T,0
2017,Zolpidem Tartrate,TN,3,F,3179
2017,Zolpidem Tartrate,TN,3,T,0
2017,Eszopiclone,TN,4,F,81
2017,Eszopiclone,TN,4,T,0
2017,Zaleplon,TN,4,F,93
2017,Zaleplon,TN,4,T,0
2017,Zolpidem Tartrate,TN,4,F,2973
2017,Zolpidem Tartrate,TN,4,T,0
2017,Eszopiclone,TX,1,F,1357
2017,Eszopiclone,TX,1,T,0
2017,Zaleplon,TX,1,F,178
2017,Zaleplon,TX,1,T,0
2017,Zolpidem Tartrate,TX,1,F,29112
2017,Zolpidem Tartrate,TX,1,T,0
2017,Eszopiclone,TX,2,F,1302
2017,Eszopiclone,TX,2,T,0
2017,Zaleplon,TX,2,F,187
2017,Zaleplon,TX,2,T,0
2017,Zolpidem Tartrate,TX,2,F,28049
2017,Zolpidem Tartrate,TX,2,T,0
2017,Eszopiclone,TX,3,F,1310
2017,Eszopiclone,TX,3,T,0
2017,Zaleplon,TX,3,F,188
2017,Zaleplon,TX,3,T,0
2017,Zolpidem Tartrate,TX,3,F,27586
2017,Zolpidem Tartrate,TX,3,T,0
2017,Eszopiclone,TX,4,F,1361
2017,Eszopiclone,TX,4,T,0
2017,Zaleplon,TX,4,F,203
2017,Zaleplon,TX,4,T,0
2017,Zolpidem Tartrate,TX,4,F,26615
2017,Zolpidem Tartrate,TX,4,T,0
2017,Eszopiclone,UT,1,F,122
2017,Eszopiclone,UT,1,T,0
2017,Zaleplon,UT,1,F,74
2017,Zaleplon,UT,1,T,0
2017,Zolpidem Tartrate,UT,1,F,4835
2017,Zolpidem Tartrate,UT,1,T,0
2017,Eszopiclone,UT,2,F,148
2017,Eszopiclone,UT,2,T,0
2017,Zaleplon,UT,2,F,63
2017,Zaleplon,UT,2,T,0
2017,Zolpidem Tartrate,UT,2,F,4829
2017,Zolpidem Tartrate,UT,2,T,0
2017,Eszopiclone,UT,3,F,185
2017,Eszopiclone,UT,3,T,0
2017,Zaleplon,UT,3,F,69
2017,Zaleplon,UT,3,T,0
2017,Zolpidem Tartrate,UT,3,F,4672
2017,Zolpidem Tartrate,UT,3,T,0
2017,Eszopiclone,UT,4,F,143
2017,Eszopiclone,UT,4,T,0
2017,Zaleplon,UT,4,F,56
2017,Zaleplon,UT,4,T,0
2017,Zolpidem Tartrate,UT,4,F,4339
2017,Zolpidem Tartrate,UT,4,T,0
2017,Eszopiclone,VA,1,F,270
2017,Eszopiclone,VA,1,T,0
2017,Zaleplon,VA,1,F,115
2017,Zaleplon,VA,1,T,0
2017,Zolpidem Tartrate,VA,1,F,9391
2017,Zolpidem Tartrate,VA,1,T,0
2017,Eszopiclone,VA,2,F,273
2017,Eszopiclone,VA,2,T,0
2017,Zaleplon,VA,2,F,124
2017,Zaleplon,VA,2,T,0
2017,Zolpidem Tartrate,VA,2,F,8678
2017,Zolpidem Tartrate,VA,2,T,0
2017,Eszopiclone,VA,3,F,265
2017,Eszopiclone,VA,3,T,0
2017,Zaleplon,VA,3,F,113
2017,Zaleplon,VA,3,T,0
2017,Zolpidem Tartrate,VA,3,F,8655
2017,Zolpidem Tartrate,VA,3,T,0
2017,Eszopiclone,VA,4,F,287
2017,Eszopiclone,VA,4,T,0
2017,Zaleplon,VA,4,F,99
2017,Zaleplon,VA,4,T,0
2017,Zolpidem Tartrate,VA,4,F,8280
2017,Zolpidem Tartrate,VA,4,T,0
2017,Eszopiclone,VT,1,F,175
2017,Eszopiclone,VT,1,T,0
2017,Zaleplon,VT,1,F,76
2017,Zaleplon,VT,1,T,0
2017,Zolpidem Tartrate,VT,1,F,2474
2017,Zolpidem Tartrate,VT,1,T,0
2017,Eszopiclone,VT,2,F,161
2017,Eszopiclone,VT,2,T,0
2017,Zaleplon,VT,2,F,48
2017,Zaleplon,VT,2,T,0
2017,Zolpidem Tartrate,VT,2,F,2429
2017,Zolpidem Tartrate,VT,2,T,0
2017,Eszopiclone,VT,3,F,175
2017,Eszopiclone,VT,3,T,0
2017,Zaleplon,VT,3,F,54
2017,Zaleplon,VT,3,T,0
2017,Zolpidem Tartrate,VT,3,F,2265
2017,Zolpidem Tartrate,VT,3,T,0
2017,Eszopiclone,VT,4,F,172
2017,Eszopiclone,VT,4,T,0
2017,Zaleplon,VT,4,F,53
2017,Zaleplon,VT,4,T,0
2017,Zolpidem Tartrate,VT,4,F,2236
2017,Zolpidem Tartrate,VT,4,T,0
2017,Eszopiclone,WA,1,F,426
2017,Eszopiclone,WA,1,T,0
2017,Zaleplon,WA,1,F,482
2017,Zaleplon,WA,1,T,0
2017,Zolpidem Tartrate,WA,1,F,18051
2017,Zolpidem Tartrate,WA,1,T,0
2017,Eszopiclone,WA,2,F,422
2017,Eszopiclone,WA,2,T,0
2017,Zaleplon,WA,2,F,533
2017,Zaleplon,WA,2,T,0
2017,Zolpidem Tartrate,WA,2,F,16598
2017,Zolpidem Tartrate,WA,2,T,0
2017,Eszopiclone,WA,3,F,580
2017,Eszopiclone,WA,3,T,0
2017,Zaleplon,WA,3,F,751
2017,Zaleplon,WA,3,T,0
2017,Zolpidem Tartrate,WA,3,F,21487
2017,Zolpidem Tartrate,WA,3,T,0
2017,Eszopiclone,WA,4,F,381
2017,Eszopiclone,WA,4,T,0
2017,Zaleplon,WA,4,F,595
2017,Zaleplon,WA,4,T,0
2017,Zolpidem Tartrate,WA,4,F,15583
2017,Zolpidem Tartrate,WA,4,T,0
2017,Eszopiclone,WI,1,F,731
2017,Eszopiclone,WI,1,T,0
2017,Zaleplon,WI,1,F,760
2017,Zaleplon,WI,1,T,0
2017,Zolpidem Tartrate,WI,1,F,20121
2017,Zolpidem Tartrate,WI,1,T,0
2017,Eszopiclone,WI,2,F,730
2017,Eszopiclone,WI,2,T,0
2017,Zaleplon,WI,2,F,790
2017,Zaleplon,WI,2,T,0
2017,Zolpidem Tartrate,WI,2,F,19155
2017,Zolpidem Tartrate,WI,2,T,0
2017,Eszopiclone,WI,3,F,591
2017,Eszopiclone,WI,3,T,0
2017,Zaleplon,WI,3,F,763
2017,Zaleplon,WI,3,T,0
2017,Zolpidem Tartrate,WI,3,F,18208
2017,Zolpidem Tartrate,WI,3,T,0
2017,Eszopiclone,WI,4,F,645
2017,Eszopiclone,WI,4,T,0
2017,Zaleplon,WI,4,F,787
2017,Zaleplon,WI,4,T,0
2017,Zolpidem Tartrate,WI,4,F,17757
2017,Zolpidem Tartrate,WI,4,T,0
2017,Eszopiclone,WV,1,F,59
2017,Eszopiclone,WV,1,T,0
2017,Zaleplon,WV,1,T,0
2017,Zolpidem Tartrate,WV,1,F,9553
2017,Zolpidem Tartrate,WV,1,T,0
2017,Eszopiclone,WV,2,F,154
2017,Eszopiclone,WV,2,T,0
2017,Zaleplon,WV,2,T,0
2017,Zolpidem Tartrate,WV,2,F,10077
2017,Zolpidem Tartrate,WV,2,T,0
2017,Eszopiclone,WV,3,F,27
2017,Eszopiclone,WV,3,T,0
2017,Zaleplon,WV,3,T,0
2017,Zolpidem Tartrate,WV,3,F,4123
2017,Zolpidem Tartrate,WV,3,T,0
2017,Eszopiclone,WV,4,F,53
2017,Eszopiclone,WV,4,T,0
2017,Zaleplon,WV,4,T,0
2017,Zolpidem Tartrate,WV,4,F,5567
2017,Zolpidem Tartrate,WV,4,T,0
2017,Eszopiclone,WY,1,T,0
2017,Zaleplon,WY,1,F,17
2017,Zaleplon,WY,1,T,0
2017,Zolpidem Tartrate,WY,1,F,491
2017,Zolpidem Tartrate,WY,1,T,0
2017,Eszopiclone,WY,2,T,0
2017,Zaleplon,WY,2,T,0
2017,Zolpidem Tartrate,WY,2,F,492
2017,Zolpidem Tartrate,WY,2,T,0
2017,Eszopiclone,WY,3,T,0
2017,Zaleplon,WY,3,T,0
2017,Zolpidem Tartrate,WY,3,F,417
2017,Zolpidem Tartrate,WY,3,T,0
2017,Eszopiclone,WY,4,T,0
2017,Zaleplon,WY,4,T,0
2017,Zolpidem Tartrate,WY,4,F,413
2017,Zolpidem Tartrate,WY,4,T,0
2018,Eszopiclone,AK,1,F,270
2018,Eszopiclone,AK,1,T,0
2018,Zaleplon,AK,1,F,57
2018,Zaleplon,AK,1,T,0
2018,Zolpidem Tartrate,AK,1,F,2187
2018,Zolpidem Tartrate,AK,1,T,0
2018,Eszopiclone,AK,2,F,185
2018,Eszopiclone,AK,2,T,0
2018,Zaleplon,AK,2,F,26
2018,Zaleplon,AK,2,T,0
2018,Zolpidem Tartrate,AK,2,F,1593
2018,Zolpidem Tartrate,AK,2,T,0
2018,Eszopiclone,AK,3,F,301
2018,Eszopiclone,AK,3,T,0
2018,Zaleplon,AK,3,F,79
2018,Zaleplon,AK,3,T,0
2018,Zolpidem Tartrate,AK,3,F,2439
2018,Zolpidem Tartrate,AK,3,T,0
2018,Eszopiclone,AK,4,F,230
2018,Eszopiclone,AK,4,T,0
2018,Zaleplon,AK,4,F,26
2018,Zaleplon,AK,4,T,0
2018,Zolpidem Tartrate,AK,4,F,1866
2018,Zolpidem Tartrate,AK,4,T,0
2018,Eszopiclone,AL,1,F,410
2018,Eszopiclone,AL,1,T,0
2018,Zaleplon,AL,1,F,19
2018,Zaleplon,AL,1,T,0
2018,Zolpidem Tartrate,AL,1,F,3431
2018,Zolpidem Tartrate,AL,1,T,0
2018,Eszopiclone,AL,2,F,439
2018,Eszopiclone,AL,2,T,0
2018,Zaleplon,AL,2,F,24
2018,Zaleplon,AL,2,T,0
2018,Zolpidem Tartrate,AL,2,F,3158
2018,Zolpidem Tartrate,AL,2,T,0
2018,Eszopiclone,AL,3,F,441
2018,Eszopiclone,AL,3,T,0
2018,Zaleplon,AL,3,F,34
2018,Zaleplon,AL,3,T,0
2018,Zolpidem Tartrate,AL,3,F,3104
2018,Zolpidem Tartrate,AL,3,T,0
2018,Eszopiclone,AL,4,F,512
2018,Eszopiclone,AL,4,T,0
2018,Zaleplon,AL,4,F,36
2018,Zaleplon,AL,4,T,0
2018,Zolpidem Tartrate,AL,4,F,2964
2018,Zolpidem Tartrate,AL,4,T,0
2018,Eszopiclone,AR,1,T,0
2018,Zaleplon,AR,1,F,434
2018,Zaleplon,AR,1,T,0
2018,Zolpidem Tartrate,AR,1,F,6327
2018,Zolpidem Tartrate,AR,1,T,0
2018,Eszopiclone,AR,2,T,0
2018,Zaleplon,AR,2,F,471
2018,Zaleplon,AR,2,T,0
2018,Zolpidem Tartrate,AR,2,F,6091
2018,Zolpidem Tartrate,AR,2,T,0
2018,Eszopiclone,AR,3,T,0
2018,Zaleplon,AR,3,F,471
2018,Zaleplon,AR,3,T,0
2018,Zolpidem Tartrate,AR,3,F,5989
2018,Zolpidem Tartrate,AR,3,T,0
2018,Eszopiclone,AR,4,T,0
2018,Zaleplon,AR,4,F,424
2018,Zolpidem Tartrate,AR,4,F,6100
2018,Zolpidem Tartrate,AR,4,T,0
2018,Eszopiclone,AZ,1,F,1340
2018,Eszopiclone,AZ,1,T,0
2018,Zaleplon,AZ,1,F,435
2018,Zaleplon,AZ,1,T,0
2018,Zolpidem Tartrate,AZ,1,F,15239
2018,Zolpidem Tartrate,AZ,1,T,0
2018,Eszopiclone,AZ,2,F,1468
2018,Eszopiclone,AZ,2,T,0
2018,Zaleplon,AZ,2,F,395
2018,Zaleplon,AZ,2,T,0
2018,Zolpidem Tartrate,AZ,2,F,14016
2018,Zolpidem Tartrate,AZ,2,T,0
2018,Eszopiclone,AZ,3,F,1107
2018,Eszopiclone,AZ,3,T,0
2018,Zaleplon,AZ,3,F,311
2018,Zaleplon,AZ,3,T,0
2018,Zolpidem Tartrate,AZ,3,F,13505
2018,Zolpidem Tartrate,AZ,3,T,0
2018,Eszopiclone,AZ,4,F,940
2018,Eszopiclone,AZ,4,T,0
2018,Zaleplon,AZ,4,F,273
2018,Zaleplon,AZ,4,T,0
2018,Zolpidem Tartrate,AZ,4,F,12935
2018,Zolpidem Tartrate,AZ,4,T,0
2018,Eszopiclone,CA,1,F,2373
2018,Eszopiclone,CA,1,T,0
2018,Zaleplon,CA,1,F,866
2018,Zaleplon,CA,1,T,0
2018,Zolpidem Tartrate,CA,1,F,77760
2018,Zolpidem Tartrate,CA,1,T,0
2018,Eszopiclone,CA,2,F,2576
2018,Eszopiclone,CA,2,T,0
2018,Zaleplon,CA,2,F,871
2018,Zaleplon,CA,2,T,0
2018,Zolpidem Tartrate,CA,2,F,70181
2018,Zolpidem Tartrate,CA,2,T,0
2018,Eszopiclone,CA,3,F,2653
2018,Eszopiclone,CA,3,T,0
2018,Zaleplon,CA,3,F,772
2018,Zaleplon,CA,3,T,0
2018,Zolpidem Tartrate,CA,3,F,66339
2018,Zolpidem Tartrate,CA,3,T,0
2018,Eszopiclone,CA,4,F,2726
2018,Eszopiclone,CA,4,T,0
2018,Zaleplon,CA,4,F,785
2018,Zaleplon,CA,4,T,0
2018,Zolpidem Tartrate,CA,4,F,67715
2018,Zolpidem Tartrate,CA,4,T,0
2018,Eszopiclone,CO,1,F,2630
2018,Eszopiclone,CO,1,T,0
2018,Zaleplon,CO,1,F,479
2018,Zaleplon,CO,1,T,0
2018,Zolpidem Tartrate,CO,1,F,13165
2018,Zolpidem Tartrate,CO,1,T,0
2018,Eszopiclone,CO,2,F,2758
2018,Eszopiclone,CO,2,T,0
2018,Zaleplon,CO,2,F,477
2018,Zaleplon,CO,2,T,0
2018,Zolpidem Tartrate,CO,2,F,12572
2018,Zolpidem Tartrate,CO,2,T,0
2018,Eszopiclone,CO,3,F,2526
2018,Eszopiclone,CO,3,T,0
2018,Zaleplon,CO,3,F,431
2018,Zaleplon,CO,3,T,0
2018,Zolpidem Tartrate,CO,3,F,11720
2018,Zolpidem Tartrate,CO,3,T,0
2018,Eszopiclone,CO,4,F,2765
2018,Eszopiclone,CO,4,T,0
2018,Zaleplon,CO,4,F,436
2018,Zaleplon,CO,4,T,0
2018,Zolpidem Tartrate,CO,4,F,12079
2018,Zolpidem Tartrate,CO,4,T,0
2018,Eszopiclone,CT,1,F,938
2018,Eszopiclone,CT,1,T,0
2018,Zaleplon,CT,1,F,133
2018,Zaleplon,CT,1,T,0
2018,Zolpidem Tartrate,CT,1,F,14275
2018,Zolpidem Tartrate,CT,1,T,0
2018,Eszopiclone,CT,2,F,869
2018,Eszopiclone,CT,2,T,0
2018,Zaleplon,CT,2,F,120
2018,Zaleplon,CT,2,T,0
2018,Zolpidem Tartrate,CT,2,F,13974
2018,Zolpidem Tartrate,CT,2,T,0
